experiment_name,epoch,train_loss,val_loss,train_roc_auc,train_auprc,train_accuracy,train_f1,val_roc_auc,val_auprc,val_accuracy,val_precision,val_recall_sensitivity,val_specificity,val_f1,lr,epoch_seconds,improved
effb0_focal,1,0.18164193067296489,0.03962576214420168,0.7210766470647298,0.3517361242134505,0.8179459703344425,0.299174989144594,0.8069162325035574,0.5208417601365383,0.8376315789473684,0.8279569892473119,0.11356932153392331,0.9948750800768738,0.19974059662775617,0.00029815325108927063,98.66458797454834,True
effb0_focal,2,0.04267550797895707,0.03930951697653846,0.8149733186823006,0.541293497954783,0.8482883086120354,0.3380905511811024,0.8534834148747399,0.6341044405133789,0.838421052631579,0.9705882352941176,0.09734513274336283,0.9993593850096092,0.1769436997319035,0.00029265847744427303,99.38211131095886,True
effb0_focal,3,0.0504812733321583,0.03756444885934654,0.8008883544023253,0.5253332288032743,0.8435508431560543,0.28725590955806785,0.8538110450339111,0.6323406006836858,0.8426315789473684,0.9878048780487805,0.11946902654867257,0.9996796925048046,0.2131578947368421,0.0002836509786282552,99.7211537361145,True
effb0_focal,4,0.035645629826784604,0.03553033284450832,0.8414069176902981,0.6202167328393212,0.8547741244148667,0.35285247549635584,0.8723773052218625,0.6723244077563635,0.8526315789473684,0.9682539682539683,0.17994100294985252,0.9987187700192185,0.3034825870646766,0.0002713525491562421,100.80059242248535,True
effb0_focal,5,0.0319001212670327,0.14406602236001115,0.8683767670531322,0.6699660503884275,0.8636850713439739,0.41263669501822603,0.8759096638377561,0.5868671687498584,0.8597368421052631,0.7843137254901961,0.2949852507374631,0.9823830877642536,0.4287245444801715,0.0002560660171779821,99.94947409629822,True
effb0_focal,6,0.03061475510784151,0.0313691481281268,0.8739728283628035,0.6806238740377545,0.8659410072753934,0.43174754960554623,0.8728365071176294,0.6844862265173932,0.8718421052631579,0.8866396761133604,0.3230088495575221,0.9910313901345291,0.4735135135135135,0.000238167787843871,99.27096796035767,False
effb0_focal,7,0.02915043875345636,0.030228623716454756,0.88910384732739,0.7130233659768945,0.8722012294850826,0.4727780362959516,0.8966105986821096,0.7249760776698404,0.876578947368421,0.8448844884488449,0.3775811209439528,0.9849455477258168,0.5219164118246687,0.00021809857496093204,100.32473468780518,True
effb0_focal,8,0.02965601634583587,0.02967719903117732,0.8906356999869233,0.7162155332715513,0.8735547910439343,0.48221709006928404,0.8997350140500662,0.7254917513564657,0.8807894736842106,0.8526645768025078,0.40117994100294985,0.9849455477258168,0.5456369107321966,0.00019635254915624216,100.36401391029358,True
effb0_focal,9,0.027193836991768534,0.04097355113609841,0.906557041983363,0.7550438244021942,0.8820709491850431,0.5321100917431193,0.8909501794288889,0.6946146146427289,0.8560526315789474,0.9171974522292994,0.21238938053097345,0.99583600256246,0.3449101796407186,0.00017346516975603468,99.16279077529907,False
effb0_focal,10,0.027533308606145765,0.03112650878727436,0.9087394299932838,0.7565525670066569,0.8810557780159044,0.5314374583425905,0.900308543989841,0.7310066111935646,0.8660526315789474,0.9470899470899471,0.2640117994100295,0.9967969250480462,0.4129181084198385,0.00015000000000000001,99.57693123817444,True
effb0_focal,11,0.025573065496641595,0.0270554487642489,0.9277244014079391,0.7991998194076887,0.8925046528678585,0.5925609234715691,0.9159169203615412,0.7726100958269888,0.8918421052631579,0.8522427440633246,0.47640117994100295,0.9820627802690582,0.6111636707663197,0.0001265348302439654,100.21455001831055,True
effb0_focal,12,0.022509473372982154,0.02673610821758446,0.939873698815448,0.8246971034332866,0.8993852574586881,0.6294142085583714,0.9146035651452533,0.773840969201328,0.8936842105263157,0.8848314606741573,0.4646017699115044,0.9868673926969891,0.6092843326885881,0.0001036474508437579,101.89990282058716,False
effb0_focal,13,0.02078363508088808,0.02645602520163122,0.9482537599655106,0.8533097368872684,0.9088037899723648,0.6741889985895627,0.9231897429792189,0.7866293920585957,0.8931578947368422,0.8777777777777778,0.46607669616519176,0.985906470211403,0.6088631984585742,8.190142503906799e-05,99.37674832344055,True
effb0_focal,14,0.018994581738624658,0.029031599483599787,0.9587584052060176,0.8743806166093477,0.9145564265974846,0.7012423585091698,0.9230791943746823,0.7928529094953499,0.8910526315789473,0.9125,0.4306784660766962,0.9910313901345291,0.5851703406813628,6.183221215612905e-05,98.25024509429932,False
effb0_focal,15,0.016459418935816282,0.028570145401907596,0.9689069670258512,0.9042129824730172,0.9280356437877164,0.759245283018868,0.921711745930961,0.7921506719908866,0.8907894736842106,0.9071207430340558,0.43215339233038347,0.9903907751441384,0.5854145854145855,4.393398282201788e-05,98.66499185562134,False
effb0_focal,16,0.015424029426232163,0.027608168876092683,0.9742770172873946,0.9243504036183569,0.9378489650893914,0.7975009187798603,0.9286942603542468,0.8093678753360666,0.9028947368421053,0.8931297709923665,0.5176991150442478,0.9865470852017937,0.6554621848739496,2.86474508437579e-05,99.24695658683777,True
effb0_focal,17,0.012688605792916679,0.029970380312910206,0.9828387525456602,0.9427306314242488,0.9436580001127968,0.8197726862709724,0.9287587470402264,0.8085170016470181,0.9073684210526316,0.8468085106382979,0.5870206489675516,0.9769378603459321,0.6933797909407665,1.6349021371744834e-05,98.77096796035767,True
effb0_focal,18,0.011809391534216009,0.03190199647883051,0.9855462226423515,0.9538361932553646,0.9509333934916249,0.8460721868365181,0.930979167729634,0.8103797538820997,0.9057894736842105,0.8149606299212598,0.6106194690265486,0.9698910954516335,0.6981450252951096,7.341522555726972e-06,99.71922755241394,True
effb0_focal,19,0.010558978085290424,0.03648819377939952,0.9876197254601164,0.9597051202282343,0.954881281371609,0.8593530239099859,0.9282950570600874,0.7999761408969348,0.9052631578947369,0.8285123966942148,0.5914454277286135,0.9734144778987829,0.6901893287435457,1.8467489107293517e-06,100.62192010879517,False
effb0_focal,20,0.01024075930869947,0.04612630839606649,0.9885452387504637,0.9617819974941784,0.9569116237098867,0.8662933146657333,0.9308138172527634,0.7926985980312502,0.9097368421052632,0.8602150537634409,0.5899705014749262,0.9791800128122998,0.6999125109361329,0.0,100.90159940719604,False
