experiment_name,epoch,train_loss,val_loss,train_roc_auc,train_auprc,train_accuracy,train_f1,val_roc_auc,val_auprc,val_accuracy,val_precision,val_recall_sensitivity,val_specificity,val_f1,lr,epoch_seconds,improved
convnext_tiny_bce,1,0.4702207433626768,0.44770295055289017,0.6056803763120818,0.24493181369795772,0.8147312616321697,0.043668122270742356,0.6926578719110169,0.3294306874887742,0.8215789473684211,0.0,0.0,1.0,0.0,0.00029815325108927063,115.685870885849,True
convnext_tiny_bce,2,0.42443640442119357,0.39881627202034,0.7196695754041342,0.34458897676973754,0.8196379222830071,0.06980802792321117,0.7718723248654993,0.41208275124921845,0.8215789473684211,0.0,0.0,1.0,0.0,0.00029265847744427303,101.14217185974121,True
convnext_tiny_bce,3,0.40908396151941057,0.40322358413746484,0.7457714876935445,0.3991168072087354,0.8284924708138289,0.19401007156109196,0.7712787166535331,0.4309371333813158,0.8305263157894737,0.6888888888888889,0.09144542772861357,0.9910313901345291,0.16145833333333334,0.0002836509786282552,100.92867231369019,False
convnext_tiny_bce,4,0.3993988643475955,0.39995233385186446,0.7634026264730457,0.42315518215652187,0.8317635779143873,0.24614607025524388,0.7669486600942215,0.44404916991076726,0.8336842105263158,0.592,0.2182890855457227,0.9673286354900704,0.31896551724137934,0.0002713525491562421,102.32964181900024,False
convnext_tiny_bce,5,0.3938882841581715,0.39127578478110464,0.7683860594858823,0.4471937400263582,0.8346398962269471,0.28347996089931576,0.7872428327654726,0.46987714117443713,0.8336842105263158,0.8026315789473685,0.08997050147492626,0.9951953875720692,0.16180371352785147,0.0002560660171779821,101.449875831604,True
convnext_tiny_bce,6,0.3878241995756386,0.3785546376830653,0.7773762984195924,0.4677199181345029,0.8374034177429361,0.30813534917206625,0.7947093516560558,0.48946448799294506,0.8402631578947368,0.6414342629482072,0.2374631268436578,0.9711723254324152,0.34660925726587727,0.000238167787843871,101.21252298355103,True
convnext_tiny_bce,7,0.38192336905608354,0.39220679596850744,0.786665207201733,0.4814593648289509,0.8419716880040606,0.3456328818309201,0.783256941413019,0.4683343085990996,0.8352631578947368,0.6710526315789473,0.1504424778761062,0.9839846252402307,0.2457831325301205,0.00021809857496093204,101.4850766658783,False
convnext_tiny_bce,8,0.3801665251498819,0.3798514561904104,0.7873363333686815,0.4913714895671033,0.840618126445209,0.33537158984007526,0.8054850060187574,0.5095619351657135,0.8373684210526315,0.7777777777777778,0.12389380530973451,0.9923126201153107,0.21374045801526717,0.00019635254915624216,101.21968364715576,True
convnext_tiny_bce,9,0.37432636245711187,0.37110566804283546,0.7965017406233715,0.5058834024051211,0.8440584287406238,0.3568271691090951,0.8037625264796977,0.5193962533046467,0.8413157894736842,0.6112759643916914,0.30383480825958703,0.9580397181294042,0.4059113300492611,0.00017346516975603468,100.84651637077332,False
convnext_tiny_bce,10,0.36971762396702373,0.3637704293978842,0.8008819245159533,0.5244405002179948,0.8471039422480402,0.3895519027246116,0.8107611035207367,0.5394841847116327,0.8447368421052631,0.6788617886178862,0.24631268436578171,0.9746957078795644,0.36147186147186144,0.00015000000000000001,100.66836905479431,True
convnext_tiny_bce,11,0.36308673211797216,0.35914812552301506,0.8109410968193422,0.5411134223856476,0.8488522925948903,0.3991031390134529,0.819421925284261,0.5488811757271729,0.8481578947368421,0.730593607305936,0.2359882005899705,0.9811018577834721,0.35674470457079155,0.0001265348302439654,101.81512689590454,True
convnext_tiny_bce,12,0.36258945880128635,0.35810787069170097,0.8096514112462074,0.5396250504792194,0.8500930573571711,0.4,0.8161508204218233,0.5433656447867584,0.8463157894736842,0.6577181208053692,0.2890855457227139,0.9673286354900704,0.4016393442622951,0.0001036474508437579,100.83066296577454,False
convnext_tiny_bce,13,0.35565452865269187,0.3564752133269059,0.8185511763656028,0.5624911096769682,0.8527437820765891,0.4186150077933645,0.8235060820629693,0.5678065141979491,0.8531578947368421,0.7727272727272727,0.25073746312684364,0.9839846252402307,0.37861915367483295,8.190142503906799e-05,101.33235788345337,True
convnext_tiny_bce,14,0.35134754142720354,0.34942565290551436,0.8252943814503525,0.571724902730836,0.8537589532457278,0.4262004868333702,0.8312296028376032,0.5777818181101066,0.8521052631578947,0.7710280373831776,0.24336283185840707,0.984304932735426,0.36995515695067266,6.183221215612905e-05,102.1014392375946,True
convnext_tiny_bce,15,0.3459532700458441,0.349380726124111,0.8302419242036754,0.5863532623299225,0.8583836219051378,0.44825313117996046,0.8333711277280467,0.5738966583004922,0.85,0.725,0.25663716814159293,0.9788597053171044,0.3790849673202614,4.393398282201788e-05,101.52651047706604,True
convnext_tiny_bce,16,0.33866791119800593,0.3446004053166038,0.8394771710842046,0.6018690141716777,0.8599063786588461,0.46672391584370976,0.8347378675268671,0.5809320243737097,0.853421052631579,0.7037037037037037,0.308259587020649,0.9718129404228059,0.4287179487179487,2.86474508437579e-05,100.80293345451355,True
convnext_tiny_bce,17,0.33656965031666064,0.3421091312483737,0.8415198147845749,0.6078391704253705,0.8605267610399865,0.46965472871541925,0.8401665598975016,0.5826241205373264,0.8523684210526316,0.68,0.32595870206489674,0.9666880204996797,0.4406779661016949,1.6349021371744834e-05,100.83409547805786,True
convnext_tiny_bce,18,0.33206545998015946,0.3409761058029376,0.8467190447595992,0.6172112817272092,0.8625571033782641,0.4820403825717322,0.8402558491550118,0.5860148231451345,0.8542105263157894,0.6802325581395349,0.34513274336283184,0.9647661755285074,0.45792563600782776,7.341522555726972e-06,101.25921320915222,True
convnext_tiny_bce,19,0.3289808031476416,0.3394942479384573,0.8496552800210093,0.6254311837940065,0.8643054537251142,0.49304677623261695,0.842693823828988,0.5926716800728485,0.8539473684210527,0.7188612099644128,0.29793510324483774,0.9746957078795644,0.42127215849843586,1.8467489107293517e-06,101.36088848114014,True
convnext_tiny_bce,20,0.325278848774387,0.3388820010737369,0.8543035023471797,0.6316592766841909,0.8653770232925385,0.49201957863375184,0.8427942151899451,0.5913354510834836,0.855,0.6990595611285266,0.32890855457227136,0.9692504804612428,0.4473420260782347,0.0,101.11393189430237,True
